,Count,Token,Price,7days_cum_sum,7days_acc_rate,price_change
2019-07-24,1,ETK,0.0001954,4151,0.0%,inf%
2019-06-16,2,ETK,0.0007183,4095,0.0%,inf%
2019-07-21,1,ETK,0.00010590000000000001,4149,0.0%,inf%
2018-11-02,7,ETK,0.002494,878,0.0%,inf%
2018-11-04,4,ETK,0.002328,886,0.0%,inf%
2019-07-12,2,ETK,0.0005899,4138,0.0%,inf%
2018-11-18,58,ETK,0.001348,1005,0.0%,inf%
2019-12-26,1,ETK,0.00014409999999999998,4231,0.0%,inf%
2020-01-07,1,ETK,0.00016319999999999998,4233,0.0%,inf%
2019-08-12,1,ETK,0.00022769999999999998,4171,0.0%,inf%
2019-01-31,3,ETK,0.0006181,3596,0.0%,inf%
2018-06-28,8,ETK,0.004697,8,0.0%,inf%
2019-10-30,1,ETK,0.0001834,4214,0.0%,inf%
2019-10-20,2,ETK,0.0001649,4210,0.0%,inf%
2019-10-19,2,ETK,0.0001595,4208,0.0%,inf%
2019-10-18,1,ETK,0.0001595,4206,0.0%,inf%
2019-10-17,1,ETK,0.0001616,4205,0.0%,inf%
2019-10-16,2,ETK,0.00016030000000000002,4204,0.0%,inf%
2019-03-30,2,ETK,0.0004942,3963,0.0%,inf%
2019-02-15,1,ETK,0.000575,3617,0.0%,inf%
2019-02-11,2,ETK,0.0006862,3609,0.0%,inf%
2019-02-10,1,ETK,0.0007002000000000001,3607,0.0%,inf%
2019-04-14,1,ETK,0.0008782,3999,0.0%,inf%
2019-10-07,2,ETK,0.0001643,4201,0.0%,inf%
2020-01-09,1,ETK,0.0001563,4234,0.0%,inf%
2019-10-06,1,ETK,0.0001574,4199,0.0%,inf%
2019-10-05,1,ETK,0.00016340000000000001,4198,0.0%,inf%
2018-09-18,5,ETK,0.002539,687,0.0%,inf%
2019-10-01,1,ETK,0.0001665,4195,0.0%,inf%
2019-01-25,2,ETK,0.0005733,3588,0.0%,inf%
2019-10-28,1,ETK,0.0001844,4213,0.0%,inf%
2019-11-05,1,ETK,0.0001865,4216,0.0%,inf%
2020-02-09,1,ETK,0.0001016,4245,0.0%,inf%
2019-11-08,2,ETK,0.0001754,4218,0.0%,inf%
2020-01-24,1,ETK,8.43e-05,4243,0.0%,inf%
2020-01-21,5,ETK,8.73e-05,4242,0.0%,inf%
2020-01-19,1,ETK,8.7e-05,4237,0.0%,inf%
2020-01-15,1,ETK,8.809999999999999e-05,4235,0.0%,inf%
2019-07-09,4,ETK,0.0005027,4133,0.0%,inf%
2018-10-12,6,ETK,0.001593,779,0.0%,inf%
